"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.247368","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","2.28247","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.684244","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","RMSE","MeanState","global","scalar","g m-2 d-1","2.30976","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.352224","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.409015","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.683635","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.245416","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.827037","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.198616","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.762507","45.0"
