Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
HydrologyCycle,Runoff,LORA,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,mm d-1,0.788061
HydrologyCycle,Runoff,LORA,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,mm d-1,0.790236
HydrologyCycle,Runoff,LORA,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.895775
HydrologyCycle,Runoff,LORA,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.16808
HydrologyCycle,Runoff,LORA,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.884567
HydrologyCycle,Runoff,LORA,ELM_FUN,Bias,MeanState,global,scalar,mm d-1,-0.030135
HydrologyCycle,Runoff,LORA,ELM_FUN,Bias Score,MeanState,global,score,1,0.618259
HydrologyCycle,Runoff,LORA,ELM_FUN,RMSE,MeanState,global,scalar,mm d-1,0.761458
HydrologyCycle,Runoff,LORA,ELM_FUN,RMSE Score,MeanState,global,score,1,0.526461
HydrologyCycle,Runoff,LORA,ELM_FUN,Overall Score,MeanState,global,score,1,0.690305
HydrologyCycle,Runoff,LORA,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,mm d-1,0.816844
HydrologyCycle,Runoff,LORA,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,mm d-1,0.830777
HydrologyCycle,Runoff,LORA,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,mm d-1,0.84752
HydrologyCycle,Runoff,LORA,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,mm d-1,0.840313
HydrologyCycle,Runoff,LORA,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,mm d-1,0.821395
HydrologyCycle,Runoff,LORA,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.896174
HydrologyCycle,Runoff,LORA,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,1.16755
HydrologyCycle,Runoff,LORA,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.884313
HydrologyCycle,Runoff,LORA,ELM_FUNP,Bias,MeanState,global,scalar,mm d-1,0.0220647
HydrologyCycle,Runoff,LORA,ELM_FUNP,Bias Score,MeanState,global,score,1,0.621442
HydrologyCycle,Runoff,LORA,ELM_FUNP,RMSE,MeanState,global,scalar,mm d-1,0.78715
HydrologyCycle,Runoff,LORA,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.516117
HydrologyCycle,Runoff,LORA,ELM_FUNP,Overall Score,MeanState,global,score,1,0.686833
HydrologyCycle,Runoff,LORA,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,mm d-1,0.816844
HydrologyCycle,Runoff,LORA,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,mm d-1,0.830777
HydrologyCycle,Runoff,LORA,ELM,Period Mean (original grids),MeanState,global,scalar,mm d-1,0.781707
HydrologyCycle,Runoff,LORA,ELM,Model Period Mean (intersection),MeanState,global,scalar,mm d-1,0.770396
HydrologyCycle,Runoff,LORA,ELM,Model Period Mean (complement),MeanState,global,scalar,mm d-1,0.770981
HydrologyCycle,Runoff,LORA,ELM,Spatial Distribution Score,MeanState,global,score,1,0.895222
HydrologyCycle,Runoff,LORA,ELM,Phase Shift,MeanState,global,scalar,months,1.15423
HydrologyCycle,Runoff,LORA,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.886547
HydrologyCycle,Runoff,LORA,ELM,Bias,MeanState,global,scalar,mm d-1,-0.0478299
HydrologyCycle,Runoff,LORA,ELM,Bias Score,MeanState,global,score,1,0.615059
HydrologyCycle,Runoff,LORA,ELM,RMSE,MeanState,global,scalar,mm d-1,0.752999
HydrologyCycle,Runoff,LORA,ELM,RMSE Score,MeanState,global,score,1,0.532297
HydrologyCycle,Runoff,LORA,ELM,Overall Score,MeanState,global,score,1,0.692284
HydrologyCycle,Runoff,Dai,ELM,Period Mean,MeanState,global,scalar,mm d-1,0.814541
HydrologyCycle,Runoff,Dai,ELM,Bias,MeanState,global,scalar,mm d-1,-0.0108673
HydrologyCycle,Runoff,Dai,ELM,Bias Score,MeanState,global,score,1,0.783159
HydrologyCycle,Runoff,Dai,ELM,Interannual Variability Score,MeanState,global,score,1,0.623101
HydrologyCycle,Runoff,Dai,ELM,Spatial Distribution Score,MeanState,global,score,1,0.957888
HydrologyCycle,Runoff,Dai,ELM,Overall Score,MeanState,global,score,1,0.788049
HydrologyCycle,Runoff,Dai,ELM_FUNP,Period Mean,MeanState,global,scalar,mm d-1,0.89008
HydrologyCycle,Runoff,Dai,ELM_FUNP,Bias,MeanState,global,scalar,mm d-1,0.0646717
HydrologyCycle,Runoff,Dai,ELM_FUNP,Bias Score,MeanState,global,score,1,0.772156
HydrologyCycle,Runoff,Dai,ELM_FUNP,Interannual Variability Score,MeanState,global,score,1,0.613571
HydrologyCycle,Runoff,Dai,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.961766
HydrologyCycle,Runoff,Dai,ELM_FUNP,Overall Score,MeanState,global,score,1,0.782497
HydrologyCycle,Runoff,Dai,ELM_FUN,Period Mean,MeanState,global,scalar,mm d-1,0.826222
HydrologyCycle,Runoff,Dai,ELM_FUN,Bias,MeanState,global,scalar,mm d-1,0.000813795
HydrologyCycle,Runoff,Dai,ELM_FUN,Bias Score,MeanState,global,score,1,0.780344
HydrologyCycle,Runoff,Dai,ELM_FUN,Interannual Variability Score,MeanState,global,score,1,0.617904
HydrologyCycle,Runoff,Dai,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.960971
HydrologyCycle,Runoff,Dai,ELM_FUN,Overall Score,MeanState,global,score,1,0.786406
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,132.391
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,Bias,MeanState,global,scalar,Watt m-2,10.8796
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,Bias Score,MeanState,global,score,1,0.291122
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,Phase Shift,MeanState,global,scalar,months,0.34
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.977406
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,RMSE,MeanState,global,scalar,Watt m-2,36.1569
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,RMSE Score,MeanState,global,score,1,0.677726
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM,Overall Score,MeanState,global,score,1,0.655995
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,132.137
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,10.5645
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,Bias Score,MeanState,global,score,1,0.290988
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.34
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.977406
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,36.0604
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.67811
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUNP,Overall Score,MeanState,global,score,1,0.656154
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,132.489
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,Bias,MeanState,global,scalar,Watt m-2,11.1122
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,Bias Score,MeanState,global,score,1,0.290976
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.34
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.977406
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,RMSE,MeanState,global,scalar,Watt m-2,36.0975
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,RMSE Score,MeanState,global,score,1,0.678339
RadiationandEnergyCycle,SurfaceNetSWRadiation,WRMC.BSRN,ELM_FUN,Overall Score,MeanState,global,score,1,0.656265
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,142.906
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,170.956
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,138.799
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Model Period Mean (intersection),MeanState,global,scalar,W m-2,138.591
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Spatial Distribution Score,MeanState,global,score,1,0.997125
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Phase Shift,MeanState,global,scalar,months,0.424493
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.954472
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Bias,MeanState,global,scalar,W m-2,-4.26286
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Bias Score,MeanState,global,score,1,0.810034
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,RMSE,MeanState,global,scalar,W m-2,12.7215
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,RMSE Score,MeanState,global,score,1,0.812334
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM,Overall Score,MeanState,global,score,1,0.87726
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,142.906
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,170.956
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,138.837
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,W m-2,138.629
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.997152
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.42333
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.954543
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Bias,MeanState,global,scalar,W m-2,-4.22422
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Bias Score,MeanState,global,score,1,0.810429
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,12.7132
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,RMSE Score,MeanState,global,score,1,0.811995
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUN,Overall Score,MeanState,global,score,1,0.877223
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,142.906
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,170.956
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,138.564
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,W m-2,138.349
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.997286
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.419672
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.955257
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,-4.50607
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Bias Score,MeanState,global,score,1,0.810488
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,12.7871
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.810972
RadiationandEnergyCycle,SurfaceNetSWRadiation,CERESed4.1,ELM_FUNP,Overall Score,MeanState,global,score,1,0.876995
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,137.833
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,Bias,MeanState,global,scalar,W m-2,-1.39984
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,Bias Score,MeanState,global,score,1,0.631776
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.540691
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.941519
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,19.1977
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,RMSE Score,MeanState,global,score,1,0.714951
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUN,Overall Score,MeanState,global,score,1,0.750799
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,137.588
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,-1.7014
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,Bias Score,MeanState,global,score,1,0.631417
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.540691
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.941519
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,19.121
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.714525
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM_FUNP,Overall Score,MeanState,global,score,1,0.750496
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,137.786
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,Bias,MeanState,global,scalar,W m-2,-1.4403
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,Bias Score,MeanState,global,score,1,0.631894
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,Phase Shift,MeanState,global,scalar,months,0.540691
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.941519
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,RMSE,MeanState,global,scalar,W m-2,19.2275
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,RMSE Score,MeanState,global,score,1,0.714722
RadiationandEnergyCycle,SurfaceNetSWRadiation,FLUXNET2015,ELM,Overall Score,MeanState,global,score,1,0.750714
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,144.057
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,178.235
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,138.925
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,138.719
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Spatial Distribution Score,MeanState,global,score,1,0.971426
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Phase Shift,MeanState,global,scalar,months,0.320945
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.967241
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Bias,MeanState,global,scalar,Watt m-2,-5.28314
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Bias Score,MeanState,global,score,1,0.785721
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,RMSE,MeanState,global,scalar,Watt m-2,12.6263
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,RMSE Score,MeanState,global,score,1,0.83418
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM,Overall Score,MeanState,global,score,1,0.87855
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,144.057
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,178.235
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,138.684
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,138.47
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.970407
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.313774
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.968076
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,-5.53246
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Bias Score,MeanState,global,score,1,0.781857
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,12.8773
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.832989
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUNP,Overall Score,MeanState,global,score,1,0.877264
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,144.057
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,178.235
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,138.957
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,138.75
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.971268
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.32049
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.967391
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Bias,MeanState,global,scalar,Watt m-2,-5.25087
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Bias Score,MeanState,global,score,1,0.785453
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,RMSE,MeanState,global,scalar,Watt m-2,12.6367
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,RMSE Score,MeanState,global,score,1,0.833898
RadiationandEnergyCycle,SurfaceNetSWRadiation,GEWEX.SRB,ELM_FUN,Overall Score,MeanState,global,score,1,0.878382
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,-63.5113
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,Bias,MeanState,global,scalar,Watt m-2,-2.1356
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,Bias Score,MeanState,global,score,1,0.198886
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,Phase Shift,MeanState,global,scalar,months,0.795238
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.90549
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,RMSE,MeanState,global,scalar,Watt m-2,15.6578
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,RMSE Score,MeanState,global,score,1,0.485133
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM,Overall Score,MeanState,global,score,1,0.518661
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,-64.859
RadiationandEnergyCycle,SurfaceNetLWRadiation,WRMC.BSRN,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,-3.15817
